SoC,OCV,R0,R1,R2,C1,C2,Tau1,Tau2
57.706,52.2797830441957,0.0562179489783075,0.040703424666538,0.0295080425025255,611.0560227828036,7039.303996150731,24.05973643785894,227.79122052934585
57.707,52.27979367089607,0.0562171739696245,0.0407037375489765,0.029508638748528,611.0536567311538,7039.217953626077,24.05993528080919,227.7926845480584
57.708,52.2798042984276,0.0562163989816684,0.0407040504506532,0.0295092350840057,611.0512903870372,7039.131903493436,24.06013414111224,227.7941486757168
57.709,52.2798149267903,0.0562156240144527,0.0407043633715629,0.0295098315089538,611.0489237504538,7039.045845752808,24.06033301876481,227.7956129122895
57.71,52.27982555598419,0.056214849067991,0.0407046763117004,0.029510428023367,611.0465568214038,7038.959780404194,24.06053191376361,227.79707725774497
57.711,52.27983618600926,0.0562140741422968,0.0407049892710607,0.0295110246272405,611.044189599887,7038.873707447593,24.060730826105356,227.79854171205164
57.712,52.279846816865536,0.0562132992373837,0.0407053022496387,0.0295116213205694,611.0418220859035,7038.787626883005,24.06092975578674,227.800006275178
57.713,52.27985744855302,0.0562125243532652,0.0407056152474292,0.0295122181033484,611.0394542794533,7038.701538710432,24.06112870280449,227.8014709470924
57.714,52.27986808107172,0.056211749489955,0.0407059282644271,0.0295128149755728,611.0370861805363,7038.615442929871,24.061327667155304,227.8029357277634
57.715,52.27987871442164,0.0562109746474665,0.0407062413006274,0.0295134119372375,611.0347177891526,7038.529339541324,24.06152664883589,227.8044006171594
57.716,52.2798893486028,0.0562101998258133,0.0407065543560248,0.0295140089883374,611.0323491053022,7038.443228544791,24.06172564784297,227.80586561524876
57.717,52.2798999836152,0.056209425025009,0.0407068674306143,0.0295146061288677,611.029980128985,7038.357109940271,24.061924664173237,227.807330722
57.718,52.27991061945884,0.0562086502450672,0.0407071805243908,0.0295152033588233,611.0276108602012,7038.270983727763,24.0621236978234,227.80879593738143
57.719,52.27992125613374,0.0562078754860013,0.0407074936373491,0.0295158006781991,611.0252412989506,7038.184849907271,24.062322748790173,227.8102612613616
57.72,52.27993189363992,0.0562071007478251,0.0407078067694842,0.0295163980869903,611.0228714452334,7038.098708478791,24.06252181707025,227.81172669390884
57.721,52.27994253197737,0.056206326030552,0.0407081199207909,0.0295169955851917,611.0205012990493,7038.012559442325,24.06272090266036,227.8131922349916
57.722,52.2799531711461,0.0562055513341955,0.0407084330912641,0.0295175931727985,611.0181308603985,7037.9264027978725,24.062920005557185,227.81465788457825
57.723,52.27996381114613,0.0562047766587694,0.0407087462808986,0.0295181908498055,611.015760129281,7037.840238545433,24.06311912575744,227.81612364263725
57.724,52.27997445197746,0.056204002004287,0.0407090594896895,0.0295187886162079,611.0133891056969,7037.754066685007,24.063318263257827,227.81758950913687
57.725,52.2799850936401,0.0562032273707621,0.0407093727176315,0.0295193864720005,611.011017789646,7037.667887216594,24.063517418055053,227.81905548404572
57.726,52.279995736134055,0.0562024527582082,0.0407096859647195,0.0295199844171784,611.0086461811283,7037.581700140196,24.063716590145823,227.8205215673321
57.727,52.28000637945934,0.0562016781666387,0.0407099992309485,0.0295205824517366,611.0062742801439,7037.49550545581,24.06391577952684,227.82198775896424
57.728,52.280017023615954,0.0562009035960674,0.0407103125163132,0.0295211805756701,611.0039020866927,7037.409303163438,24.0641149861948,227.8234540589107
57.729,52.28002766860393,0.0562001290465078,0.0407106258208086,0.0295217787889738,611.0015296007749,7037.32309326308,24.06431421014641,227.8249204671398
57.73,52.28003831442325,0.0561993545179735,0.0407109391444296,0.0295223770916428,610.9991568223904,7037.236875754735,24.064513451378374,227.82638698361995
57.731,52.28004896107392,0.0561985800104779,0.0407112524871709,0.029522975483672,610.996783751539,7037.150650638403,24.0647127098874,227.82785360831943
57.732,52.280059608555966,0.0561978055240348,0.0407115658490276,0.0295235739650565,610.9944103882211,7037.0644179140845,24.06491198567017,227.82932034120677
57.733,52.2800702568694,0.0561970310586577,0.0407118792299945,0.0295241725357912,610.9920367324364,7036.97817758178,24.065111278723407,227.83078718225013
57.734,52.28008090601421,0.0561962566143601,0.0407121926300665,0.0295247711958711,610.9896627841849,7036.891929641488,24.0653105890438,227.832254131418
57.735,52.28009155599042,0.0561954821911556,0.0407125060492384,0.0295253699452912,610.9872885434668,7036.805674093211,24.065509916628045,227.8337211886787
57.736,52.280102206798034,0.0561947077890579,0.0407128194875051,0.0295259687840465,610.9849140102818,7036.719410936947,24.06570926147285,227.8351883540006
57.737,52.28011285843706,0.0561939334080805,0.0407131329448615,0.029526567712132,610.9825391846301,7036.633140172695,24.065908623574916,227.836655627352
57.738,52.28012351090751,0.0561931590482369,0.0407134464213024,0.0295271667295426,610.9801640665119,7036.546861800458,24.066108002930928,227.83812300870127
57.739,52.280134164209386,0.0561923847095408,0.0407137599168228,0.0295277658362734,610.9777886559267,7036.460575820234,24.0663073995376,227.83959049801675
57.74,52.2801448183427,0.0561916103920057,0.0407140734314175,0.0295283650323193,610.9754129528749,7036.374282232023,24.066506813391616,227.8410580952668
57.741,52.28015547330747,0.0561908360956453,0.0407143869650815,0.0295289643176753,610.9730369573564,7036.287981035826,24.066706244489684,227.84252580041965
57.742,52.28016612910368,0.056190061820473,0.0407147005178094,0.0295295636923364,610.9706606693711,7036.201672231643,24.06690569282849,227.8439936134437
57.743,52.28017678573136,0.0561892875665025,0.0407150140895963,0.0295301631562976,610.9682840889192,7036.115355819472,24.067105158404758,227.8454615343073
57.744,52.28018744319051,0.0561885133337474,0.0407153276804371,0.0295307627095538,610.9659072160005,7036.029031799316,24.067304641215145,227.8469295629787
57.745,52.28019810148116,0.0561877391222213,0.0407156412903265,0.0295313623521001,610.9635300506151,7035.942700171173,24.06750414125637,227.84839769942624
57.746,52.28020876060327,0.0561869649319377,0.0407159549192594,0.0295319620839314,610.9611525927628,7035.856360935042,24.06770365852513,227.84986594361823
57.747,52.2802194205569,0.0561861907629103,0.0407162685672308,0.0295325619050426,610.958774842444,7035.770014090926,24.06790319301811,227.851334295523
57.748,52.280230081342026,0.0561854166151525,0.0407165822342355,0.0295331618154289,610.9563967996584,7035.683659638824,24.06810274473201,227.85280275510885
57.749,52.28024074295868,0.0561846424886781,0.0407168959202683,0.029533761815085,610.954018464406,7035.597297578734,24.068302313663523,227.854271322344
57.75,52.28025140540684,0.0561838683835006,0.0407172096253242,0.0295343619040061,610.9516398366869,7035.510927910658,24.06850189980934,227.8557399971968
57.751,52.28026206868654,0.0561830942996336,0.040717523349398,0.0295349620821871,610.9492609165012,7035.424550634596,24.06870150316616,227.85720877963556
57.752,52.28027273279778,0.0561823202370907,0.0407178370924845,0.0295355623496229,610.9468817038487,7035.338165750546,24.06890112373067,227.8586776696285
57.753,52.280283397740575,0.0561815461958854,0.0407181508545787,0.0295361627063086,610.9445021987294,7035.251773258511,24.069100761499563,227.860146667144
57.754,52.28029406351492,0.0561807721760315,0.0407184646356754,0.0295367631522391,610.9421224011435,7035.165373158489,24.06930041646953,227.86161577215017
57.755,52.28030473012084,0.0561799981775424,0.0407187784357694,0.0295373636874093,610.9397423110908,7035.07896545048,24.069500088637277,227.86308498461543
57.756,52.28031539755833,0.0561792242004318,0.0407190922548557,0.0295379643118144,610.9373619285714,7034.992550134485,24.069699777999467,227.86455430450803
57.757,52.2803260658274,0.0561784502447133,0.0407194060929292,0.0295385650254491,610.9349812535853,7034.906127210504,24.069899484552817,227.8660237317962
57.758,52.28033673492807,0.0561776763104004,0.0407197199499845,0.0295391658283085,610.9326002861324,7034.819696678535,24.070099208294003,227.86749326644815
57.759,52.280347404860336,0.0561769023975068,0.0407200338260167,0.0295397667203876,610.9302190262129,7034.73325853858,24.07029894921972,227.86896290843225
57.76,52.28035807562421,0.0561761285060461,0.0407203477210207,0.0295403677016813,610.9278374738265,7034.646812790639,24.070498707326653,227.8704326577167
57.761,52.2803687472197,0.0561753546360318,0.0407206616349911,0.0295409687721846,610.9254556289734,7034.56035943471,24.070698482611498,227.8719025142697
57.762,52.28037941964683,0.0561745807874776,0.0407209755679231,0.0295415699318924,610.9230734916537,7034.4738984707965,24.070898275070935,227.87337247805957
57.763,52.28039009290558,0.0561738069603971,0.0407212895198113,0.0295421711807997,610.9206910618673,7034.387429898895,24.07109808470166,227.87484254905445
57.764,52.28040076699598,0.0561730331548038,0.0407216034906506,0.0295427725189016,610.918308339614,7034.300953719007,24.07129791150036,227.87631272722268
57.765,52.28041144191803,0.0561722593707115,0.040721917480436,0.0295433739461929,610.915925324894,7034.214469931134,24.07149775546371,227.8777830125325
57.766,52.28042211767173,0.0561714856081336,0.0407222314891622,0.0295439754626685,610.9135420177074,7034.127978535273,24.07169761658841,227.879253404952
57.767,52.28043279425712,0.0561707118670838,0.0407225455168242,0.0295445770683236,610.911158418054,7034.0414795314255,24.071897494871145,227.8807239044495
57.768,52.280443471674175,0.0561699381475757,0.0407228595634168,0.029545178763153,610.908774525934,7033.954972919592,24.0720973903086,227.8821945109932
57.769,52.28045414992292,0.056169164449623,0.0407231736289349,0.0295457805471516,610.9063903413471,7033.868458699772,24.07229730289745,227.88366522455132
57.77,52.28046482900336,0.0561683907732391,0.0407234877133732,0.0295463824203145,610.9040058642935,7033.781936871965,24.072497232634397,227.8851360450921
57.771,52.2804755089155,0.0561676171184378,0.0407238018167268,0.0295469843826366,610.9016210947732,7033.695407436171,24.072697179516112,227.8866069725837
57.772,52.28048618965934,0.0561668434852326,0.0407241159389904,0.0295475864341129,610.8992360327862,7033.608870392392,24.072897143539286,227.8880780069944
57.773,52.28049687123493,0.0561660698736372,0.0407244300801589,0.0295481885747383,610.8968506783325,7033.522325740625,24.0730971247006,227.88954914829225
57.774,52.280507553642224,0.0561652962836651,0.0407247442402271,0.0295487908045077,610.894465031412,7033.435773480872,24.073297122996745,227.89102039644555
57.775,52.280518236881264,0.0561645227153301,0.04072505841919,0.0295493931234162,610.8920790920248,7033.349213613133,24.073497138424397,227.89249175142248
57.776,52.28052892095205,0.0561637491686456,0.0407253726170423,0.0295499955314586,610.889692860171,7033.262646137407,24.073697170980232,227.89396321319123
57.777,52.28053960585459,0.0561629756436253,0.0407256868337789,0.02955059802863,610.8873063358503,7033.176071053694,24.073897220660943,227.89543478172
57.778,52.28055029158889,0.0561622021402829,0.0407260010693947,0.0295512006149253,610.8849195190629,7033.089488361995,24.07409728746321,227.8969064569769
57.779,52.28056097815497,0.0561614286586319,0.0407263153238846,0.0295518032903393,610.8825324098088,7033.002898062309,24.07429737138371,227.8983782389301
57.78,52.28057166555281,0.056160655198686,0.0407266295972433,0.0295524060548672,610.880145008088,7032.916300154637,24.07449747241913,227.89985012754784
57.781,52.280582353782464,0.0561598817604588,0.0407269438894658,0.0295530089085038,610.8777573139005,7032.829694638978,24.074697590566142,227.90132212279823
57.782,52.280593042843904,0.0561591083439638,0.0407272582005469,0.0295536118512441,610.8753693272462,7032.743081515333,24.07489772582143,227.9027942246495
57.783,52.28060373273715,0.0561583349492148,0.0407275725304815,0.029554214883083,610.8729810481252,7032.656460783701,24.07509787818168,227.90426643306975
57.784,52.28061442346221,0.0561575615762253,0.0407278868792643,0.0295548180040155,610.8705924765375,7032.569832444083,24.07529804764356,227.9057387480272
57.785,52.2806251150191,0.0561567882250091,0.0407282012468903,0.0295554212140365,610.8682036124831,7032.483196496478,24.075498234203756,227.90721116948987
57.786,52.28063580740781,0.0561560148955796,0.0407285156333543,0.029556024513141,610.8658144559619,7032.396552940886,24.07569843785894,227.908683697426
